,event_id,n_pulses
145736,2377459,54
145737,2377464,52
145738,2377485,60
145739,2377508,48
145740,2377520,43
145741,2377553,103
145742,2377574,92
145743,2377610,103
145744,2377616,32
145745,2377632,55
145746,2377633,191
145747,2377648,43
145748,2377653,115
145749,2377663,64
145750,2377671,63
145751,2377672,66
145752,2377676,52
145753,2377722,64
145754,2377758,52
145755,2377759,55
145756,2377767,99
145757,2377779,52
145758,2377790,79
145759,2377791,31
145760,2377831,47
145761,2377839,126
145762,2377842,66
145763,2377864,88
145764,2377894,53
145765,2377919,135
145766,2377946,128
145767,2377947,44
145768,2377969,79
145769,2377986,112
145770,2378007,56
145771,2378011,98
145772,2378028,50
145773,2378038,55
145774,2378049,134
145775,2378067,1429
145776,2378076,76
145777,2378077,142
145778,2378116,77
145779,2378124,32
145780,2378135,1736
145781,2378140,82
145782,2378148,43
145783,2378161,124
145784,2378199,51
145785,2378221,41
145786,2378242,45
145787,2378256,91
145788,2378262,43
145789,2378263,79
145790,2378284,203
145791,2378332,43
145792,2378359,47
145793,2378400,34
145794,2378426,30
145795,2378427,139
145796,2378442,55
145797,2378445,29
145798,2378446,76
145799,2378457,52
145800,2378473,48
145801,2378504,70
145802,2378511,115
145803,2378563,41
145804,2378567,90
145805,2378574,90
145806,2378578,74
145807,2378612,49
145808,2378620,80
145809,2378638,58
145810,2378652,54
145811,2378723,42
145812,2378730,40
145813,2378751,104
145814,2378763,88
145815,2378778,57
145816,2378781,43
145817,2378797,95
145818,2378834,61
145819,2378836,164
145820,2378838,69
145821,2378848,63
145822,2378853,319
145823,2378857,65
145824,2378864,65
145825,2378877,71
145826,2378890,48
145827,2378895,38
145828,2378916,33
145829,2378922,73
145830,2378961,26
145831,2378999,51
145832,2379016,44
145833,2379026,54
145834,2379037,102
145835,2379097,51
145836,2379138,59
145837,2379142,24
145838,2379158,33
145839,2379169,99
145840,2379186,59
145841,2379191,42
145842,2379236,69
145843,2379285,88
145844,2379288,54
145845,2379319,140
145846,2379347,62
145847,2379363,1921
145848,2379369,86
145849,2379370,85
145850,2379373,37
145851,2379387,99
145852,2379389,65
145853,2379390,33
145854,2379413,109
145855,2379416,73
145856,2379434,102
145857,2379440,104
145858,2379452,90
145859,2379463,54
145860,2379473,33
145861,2379479,52
145862,2379493,60
145863,2379511,66
145864,2379515,26
145865,2379520,2807
145866,2379526,61
145867,2379531,55
145868,2379532,107
145869,2379547,62
145870,2379573,82
145871,2379574,40
145872,2379578,47
145873,2379590,55
145874,2379598,407
145875,2379626,45
145876,2379627,68
145877,2379646,46
145878,2379656,49
145879,2379685,34
145880,2379692,107
145881,2379699,87
145882,2379712,370
145883,2379722,50
145884,2379727,96
145885,2379741,273
145886,2379745,184
145887,2379747,35
145888,2379779,70
145889,2379783,104
145890,2379822,64
145891,2379826,138
145892,2379828,36
145893,2379852,74
145894,2379862,194
145895,2379867,42
145896,2379875,52
145897,2379879,65
145898,2379897,59
145899,2379915,30
145900,2379920,72
145901,2379938,61
145902,2379943,61
145903,2379954,80
145904,2380000,52
145905,2380019,54
145906,2380070,43
145907,2380071,53
145908,2380116,80
145909,2380117,100
145910,2380134,64
145911,2380166,886
145912,2380200,51
145913,2380218,65
145914,2380237,70
145915,2380252,59
145916,2380253,87
145917,2380267,30
145918,2380276,115
145919,2380286,238
145920,2380295,57
145921,2380316,35
145922,2380327,74
145923,2380336,138
145924,2380338,56
145925,2380342,73
145926,2380351,52
145927,2380379,43
145928,2380393,43
145929,2380406,48
145930,2380428,102
145931,2380447,47
145932,2380455,35
145933,2380464,35
145934,2380465,72
145935,2380477,116
145936,2380496,49
145937,2380511,46
145938,2380516,30
145939,2380523,67
145940,2380554,54
145941,2380585,42
145942,2380605,86
145943,2380659,87
145944,2380675,72
145945,2380677,71
145946,2380679,59
145947,2380682,731
145948,2380692,60
145949,2380711,51
145950,2380719,56
145951,2380725,29
145952,2380729,59
145953,2380744,138
145954,2380749,74
145955,2380755,96
145956,2380766,61
145957,2380843,104
145958,2380849,52
145959,2380850,46
145960,2380867,38
145961,2380874,84
145962,2380876,49
145963,2380927,34
145964,2380931,88
145965,2380936,82
145966,2380965,70
145967,2380983,175
145968,2380986,96
145969,2381005,55
145970,2381008,36
145971,2381010,77
145972,2381020,250
145973,2381050,94
145974,2381057,54
145975,2381060,42
145976,2381065,79
145977,2381090,67
145978,2381107,42
145979,2381113,33
145980,2381114,35
145981,2381123,44
145982,2381124,56
145983,2381125,74
145984,2381142,70
145985,2381156,3943
145986,2381162,61
145987,2381166,88
145988,2381181,45
145989,2381198,95
145990,2381209,56
145991,2381215,47
145992,2381227,42
145993,2381233,37
145994,2381253,52
145995,2381254,74
145996,2381258,43
145997,2381295,123
145998,2381345,75
145999,2381359,56
146000,2381396,49
146001,2381429,95
146002,2381443,75
146003,2381473,47
146004,2381479,96
146005,2381497,43
146006,2381499,79
146007,2381506,86
146008,2381510,161
146009,2381524,66
146010,2381561,99
146011,2381585,57
146012,2381587,50
146013,2381594,58
146014,2381605,60
146015,2381623,126
146016,2381643,45
146017,2381669,44
146018,2381673,113
146019,2381688,69
146020,2381699,47
146021,2381715,12132
146022,2381725,49
146023,2381736,43
146024,2381743,36
146025,2381747,42
146026,2381750,76
146027,2381773,88
146028,2381793,79
146029,2381827,60
146030,2381843,70
146031,2381858,41
146032,2381865,93
146033,2381870,502
146034,2381885,71
146035,2381901,33
146036,2381914,43
146037,2381938,50
146038,2381956,101
146039,2381971,72
146040,2381973,108
146041,2381996,114
146042,2382026,66
146043,2382055,46
146044,2382058,107
146045,2382065,56
146046,2382102,48
146047,2382110,2232
146048,2382122,61
146049,2382123,48
146050,2382130,43
146051,2382159,621
146052,2382175,76
146053,2382186,97
146054,2382191,78
146055,2382198,108
146056,2382205,97
146057,2382235,45
146058,2382250,36
146059,2382306,38
146060,2382311,102
146061,2382357,88
146062,2382369,53
146063,2382374,35
146064,2382375,50
146065,2382380,43
146066,2382392,83
146067,2382396,51
146068,2382398,83
146069,2382419,93
146070,2382440,66
146071,2382441,96
146072,2382462,94
146073,2382471,135
146074,2382473,94
146075,2382496,471
146076,2382499,78
146077,2382528,65
146078,2382542,103
146079,2382575,82
146080,2382585,61
146081,2382613,61
146082,2382644,98
146083,2382649,35
146084,2382650,56
146085,2382681,83
146086,2382718,54
146087,2382743,35
146088,2382747,58
146089,2382768,51
146090,2382772,98
146091,2382781,134
146092,2382791,120
146093,2382792,54
146094,2382803,50
146095,2382819,201
146096,2382837,49
146097,2382852,52
146098,2382878,86
146099,2382891,69
146100,2382901,92
146101,2382904,60
146102,2382933,138
146103,2382939,32
146104,2382949,33
146105,2382974,145
146106,2382995,52
146107,2382996,198
146108,2383014,120
146109,2383015,40
146110,2383064,56
146111,2383076,48
146112,2383092,57
146113,2383101,40
146114,2383119,78
146115,2383120,35
146116,2383131,89
146117,2383149,34
146118,2383153,62
146119,2383161,59
146120,2383184,69
146121,2383198,118
146122,2383210,28
146123,2383224,162
146124,2383235,44
146125,2383241,33
146126,2383248,90
146127,2383296,53
146128,2383334,39
146129,2383338,162
146130,2383353,451
146131,2383368,36
146132,2383372,55
146133,2383386,42
146134,2383388,49
146135,2383399,47
146136,2383409,40
146137,2383414,65
146138,2383422,93
146139,2383424,44
146140,2383428,108
146141,2383447,82
146142,2383460,49
146143,2383476,71
146144,2383477,255
146145,2383479,120
146146,2383496,143
146147,2383515,50
146148,2383525,54
146149,2383534,51
146150,2383542,58
146151,2383546,148
146152,2383567,45
146153,2383578,123
146154,2383585,89
146155,2383587,91
146156,2383618,41
146157,2383623,78
146158,2383636,78
146159,2383640,86
146160,2383658,70
146161,2383674,104
146162,2383691,123
146163,2383708,55
146164,2383709,56
146165,2383717,64
146166,2383730,139
146167,2383741,46
146168,2383743,122
146169,2383744,68
146170,2383795,46
146171,2383802,56
146172,2383891,49
146173,2383918,130
146174,2383944,195
146175,2384008,45
146176,2384020,52
146177,2384041,131
146178,2384060,51
146179,2384065,50
146180,2384097,51
146181,2384139,91
146182,2384142,103
146183,2384163,87
146184,2384177,47
146185,2384178,165
146186,2384189,93
146187,2384192,65
146188,2384206,37
146189,2384221,51
146190,2384247,31
146191,2384278,107
146192,2384281,62
146193,2384285,55
146194,2384298,51
146195,2384308,74
146196,2384319,55
146197,2384339,109
146198,2384369,45
146199,2384385,159
146200,2384428,60
146201,2384443,57
146202,2384446,92
146203,2384473,68
146204,2384478,64
146205,2384480,74
146206,2384487,46
146207,2384492,220
146208,2384531,53
146209,2384544,417
146210,2384555,103
146211,2384588,143
146212,2384599,70
146213,2384629,51
146214,2384636,55
146215,2384638,35
146216,2384644,90
146217,2384692,273
146218,2384702,63
146219,2384714,53
146220,2384725,92
146221,2384743,44
146222,2384752,53
146223,2384772,59
146224,2384794,34
146225,2384799,71
146226,2384828,116
146227,2384856,35
146228,2384863,46
146229,2384879,59
146230,2384893,68
146231,2384895,63
146232,2384906,67
146233,2384907,98
146234,2384925,56
146235,2384931,59
146236,2384932,101
146237,2384935,67
146238,2384952,59
146239,2384978,37
146240,2384984,79
146241,2384985,60
146242,2385011,1768
146243,2385016,84
146244,2385030,89
146245,2385040,196
146246,2385076,67
146247,2385089,91
146248,2385106,67
146249,2385107,67
146250,2385122,64
146251,2385186,935
146252,2385205,68
146253,2385206,44
146254,2385219,140
146255,2385223,67
146256,2385225,60
146257,2385237,37
146258,2385250,141
146259,2385251,120
146260,2385261,516
146261,2385279,97
146262,2385282,107
146263,2385289,35
146264,2385312,65
146265,2385328,114
146266,2385329,95
146267,2385331,57
146268,2385334,56
146269,2385338,73
146270,2385352,45
146271,2385391,43
146272,2385414,54
146273,2385430,46
146274,2385433,60
146275,2385439,269
146276,2385453,52
146277,2385454,77
146278,2385461,40
146279,2385531,34
146280,2385559,43
146281,2385577,142
146282,2385604,75
146283,2385606,102
146284,2385613,53
146285,2385621,101
146286,2385630,78
146287,2385645,280
146288,2385648,58
146289,2385671,44
146290,2385684,65
146291,2385686,53
146292,2385703,54
146293,2385732,42
146294,2385764,32
146295,2385804,131
146296,2385806,85
146297,2385828,130
146298,2385841,136
146299,2385844,20000
146300,2385863,88
146301,2385883,110
146302,2385887,148
146303,2385899,56
146304,2385903,64
146305,2385910,55
146306,2385930,399
146307,2385941,123
146308,2385968,64
146309,2385970,33
146310,2386015,121
146311,2386132,47
146312,2386133,75
146313,2386143,47
146314,2386151,54
146315,2386160,188
146316,2386183,59
146317,2386191,115
146318,2386206,161
146319,2386213,44
146320,2386228,78
146321,2386240,36
146322,2386294,85
146323,2386308,124
146324,2386319,48
146325,2386327,134
146326,2386336,52
146327,2386351,71
146328,2386364,109
146329,2386384,52
146330,2386418,303
146331,2386431,54
146332,2386434,372
146333,2386460,38
146334,2386465,271
146335,2386468,52
146336,2386482,62
146337,2386500,64
146338,2386501,78
146339,2386506,59
146340,2386522,53
146341,2386525,72
146342,2386526,102
146343,2386540,75
146344,2386545,46
146345,2386553,35
146346,2386613,42
146347,2386626,108
146348,2386634,98
146349,2386639,72
146350,2386642,332
146351,2386655,42
146352,2386657,30
146353,2386659,185
146354,2386669,56
146355,2386685,130
146356,2386706,55
146357,2386727,32
146358,2386773,38
146359,2386801,86
146360,2386822,129
146361,2386828,65
146362,2386842,78
146363,2386900,51
146364,2386932,141
146365,2386935,9102
146366,2386943,55
146367,2386948,130
146368,2386987,56
146369,2386994,46
146370,2387004,58
146371,2387017,65
146372,2387018,75
146373,2387039,98
146374,2387040,53
146375,2387095,97
146376,2387163,43
146377,2387165,120
146378,2387182,59
146379,2387206,50
146380,2387208,175
146381,2387216,134
146382,2387238,67
146383,2387248,76
146384,2387259,63
146385,2387292,39
146386,2387312,63
146387,2387347,66
146388,2387360,69
146389,2387363,32
146390,2387369,51
146391,2387388,59
146392,2387402,69
146393,2387423,75
146394,2387433,486
146395,2387445,109
146396,2387472,46
146397,2387490,44
146398,2387496,46
146399,2387533,56
146400,2387539,136
146401,2387540,62
146402,2387581,90
146403,2387652,58
146404,2387653,55
146405,2387692,50
146406,2387698,72
146407,2387723,91
146408,2387735,130
146409,2387736,36
146410,2387758,42
146411,2387760,80
146412,2387764,34
146413,2387766,77
146414,2387778,52
146415,2387796,65
146416,2387820,54
146417,2387832,34
146418,2387858,536
146419,2387882,131
146420,2387888,65
146421,2387910,44
146422,2387921,44
146423,2387944,63
146424,2387953,37
146425,2387959,40
146426,2387974,123
146427,2387995,44
146428,2388005,392
146429,2388020,44
146430,2388055,46
146431,2388061,645
146432,2388076,81
146433,2388109,102
146434,2388112,51
146435,2388125,86
146436,2388126,51
146437,2388139,48
146438,2388155,58
146439,2388169,210
146440,2388183,358
146441,2388188,443
146442,2388212,39
146443,2388244,41
146444,2388255,77
146445,2388281,52
146446,2388304,73
146447,2388306,39
146448,2388331,40
146449,2388360,31
146450,2388368,71
146451,2388369,54
146452,2388389,59
146453,2388390,68
146454,2388414,40
146455,2388422,109
146456,2388468,68
146457,2388477,35
146458,2388483,54
146459,2388521,65
146460,2388539,53
146461,2388573,31
146462,2388577,48
146463,2388590,56
146464,2388594,48
146465,2388607,71
146466,2388632,75
146467,2388648,74
146468,2388653,48
146469,2388668,175
146470,2388677,46
146471,2388715,59
146472,2388747,54
146473,2388780,54
146474,2388786,42
146475,2388796,84
146476,2388850,86
146477,2388857,64
146478,2388883,61
146479,2388948,71
146480,2388994,48
146481,2389017,63
146482,2389025,85
146483,2389056,39
146484,2389063,70
146485,2389064,70
146486,2389081,52
146487,2389089,43
146488,2389098,46
146489,2389104,88
146490,2389107,121
146491,2389109,61
146492,2389110,21
146493,2389116,47
146494,2389149,115
146495,2389154,43
146496,2389157,146
146497,2389200,65
146498,2389213,85
146499,2389219,96
146500,2389243,89
146501,2389295,70
146502,2389340,35
146503,2389370,56
146504,2389372,37
146505,2389409,60
146506,2389461,69
146507,2389466,61
146508,2389467,70
146509,2389478,82
146510,2389486,71
146511,2389507,42
146512,2389529,71
146513,2389550,61
146514,2389556,74
146515,2389583,165
146516,2389584,72
146517,2389594,220
146518,2389664,47
146519,2389672,57
146520,2389677,61
146521,2389679,41
146522,2389694,59
146523,2389701,57
146524,2389720,37
146525,2389758,48
146526,2389763,63
146527,2389794,40
146528,2389847,58
146529,2389876,88
146530,2389877,61
146531,2389897,32
146532,2389941,40
146533,2389945,77
146534,2389953,54
146535,2389958,87
146536,2389963,77
146537,2390013,68
146538,2390025,119
146539,2390040,73
146540,2390053,75
146541,2390065,45
146542,2390106,67
146543,2390119,49
146544,2390122,106
146545,2390134,35
146546,2390149,78
146547,2390150,90
146548,2390161,82
146549,2390163,60
146550,2390167,62
146551,2390182,67
146552,2390231,70
146553,2390306,60
146554,2390308,45
146555,2390349,160
146556,2390357,129
146557,2390362,42
146558,2390377,123
146559,2390468,95
146560,2390506,104
146561,2390508,44
146562,2390525,91
146563,2390542,36
146564,2390546,51
146565,2390555,57
146566,2390560,53
146567,2390575,43
146568,2390609,69
146569,2390628,40
146570,2390640,43
146571,2390641,195
146572,2390666,147
146573,2390678,117
146574,2390684,62
146575,2390729,144
146576,2390749,71
146577,2390767,40
146578,2390778,49
146579,2390818,65
146580,2390825,72
146581,2390844,65
146582,2390862,38
146583,2390875,68
146584,2390881,71
146585,2390887,92
146586,2390925,108
146587,2390935,81
146588,2390942,56
146589,2390959,43
146590,2390985,82
146591,2390998,68
146592,2391017,81
146593,2391022,40
146594,2391033,98
146595,2391039,65
146596,2391053,50
146597,2391057,40
146598,2391058,57
146599,2391089,51
146600,2391090,96
146601,2391095,102
146602,2391110,56
146603,2391136,34
146604,2391137,61
146605,2391144,44
146606,2391208,104
146607,2391210,66
146608,2391220,145
146609,2391229,55
146610,2391235,43
146611,2391260,48
146612,2391278,53
146613,2391312,36
146614,2391330,42
146615,2391363,56
146616,2391371,80
146617,2391383,56
146618,2391400,32
146619,2391407,71
146620,2391423,47
146621,2391455,210
146622,2391471,42
146623,2391474,89
146624,2391483,35
146625,2391554,65
146626,2391618,49
146627,2391632,48
146628,2391636,79
146629,2391672,46
146630,2391675,115
146631,2391696,47
146632,2391700,42
146633,2391706,69
146634,2391736,47
146635,2391788,45
146636,2391833,62
146637,2391852,68
146638,2391879,146
146639,2391895,88
146640,2391898,33
146641,2391907,62
146642,2391910,53
146643,2391935,50
146644,2391964,114
146645,2391966,62
146646,2391987,62
146647,2392004,35
146648,2392013,29
146649,2392022,85
146650,2392040,57
146651,2392068,70
146652,2392086,61
146653,2392115,128
146654,2392135,34
146655,2392138,41
146656,2392211,223
146657,2392223,71
146658,2392225,49
146659,2392293,43
146660,2392322,32
146661,2392349,89
146662,2392391,44
146663,2392418,45
146664,2392428,37
146665,2392438,48
146666,2392443,90
146667,2392448,83
146668,2392476,202
146669,2392498,47
146670,2392519,65
146671,2392543,41
146672,2392556,82
146673,2392587,55
146674,2392617,58
146675,2392630,165
146676,2392633,55
146677,2392645,34
146678,2392653,52
146679,2392654,68
146680,2392656,40
146681,2392657,73
146682,2392659,55
146683,2392660,45
146684,2392683,50
146685,2392711,91
146686,2392726,59
146687,2392787,67
146688,2392793,41
146689,2392798,62
146690,2392813,535
146691,2392827,81
146692,2392857,52
146693,2392873,63
146694,2392893,340
146695,2392894,81
146696,2392918,42
146697,2392936,77
146698,2392983,101
146699,2393004,58
146700,2393005,54
146701,2393018,52
146702,2393038,60
146703,2393041,83
146704,2393113,103
146705,2393115,31
146706,2393132,50
146707,2393161,78
146708,2393172,112
146709,2393180,34
146710,2393183,212
146711,2393193,69
146712,2393224,1704
146713,2393233,32
146714,2393261,42
146715,2393267,50
146716,2393284,96
146717,2393297,58
146718,2393319,135
146719,2393326,45
146720,2393377,47
146721,2393383,64
146722,2393408,55
146723,2393410,48
146724,2393423,76
146725,2393437,85
146726,2393463,38
146727,2393487,52
146728,2393489,85
146729,2393490,51
146730,2393505,64
146731,2393507,53
146732,2393515,96
146733,2393526,145
146734,2393534,103
146735,2393542,86
146736,2393555,40
146737,2393581,125
146738,2393588,73
146739,2393591,52
146740,2393597,39
146741,2393602,41
146742,2393615,24
146743,2393633,43
146744,2393659,230
146745,2393672,290
146746,2393677,58
146747,2393680,40
146748,2393720,72
146749,2393733,49
146750,2393741,54
146751,2393747,80
146752,2393749,74
146753,2393752,62
146754,2393772,67
146755,2393773,52
146756,2393799,519
146757,2393803,36
146758,2393810,84
146759,2393833,122
146760,2393843,51
146761,2393855,60
146762,2393860,42
146763,2393876,29
146764,2393880,30
146765,2393886,43
146766,2393887,33
146767,2393890,41
146768,2393898,67
146769,2393911,50
146770,2393955,56
146771,2393969,39
146772,2393982,72
146773,2393991,37
146774,2394013,62
146775,2394015,49
146776,2394048,78
146777,2394051,46
146778,2394074,45
146779,2394084,101
146780,2394088,65
146781,2394093,50
146782,2394100,68
146783,2394137,59
146784,2394158,9850
146785,2394159,797
146786,2394162,45
146787,2394175,87
146788,2394182,38
146789,2394191,62
146790,2394201,28
146791,2394208,81
146792,2394209,58
146793,2394216,37
146794,2394218,107
146795,2394226,31
146796,2394249,50
146797,2394287,65
146798,2394297,37
146799,2394303,47
146800,2394335,54
146801,2394340,42
146802,2394355,166
146803,2394357,461
146804,2394358,68
146805,2394370,65
146806,2394376,8618
146807,2394388,74
146808,2394400,49
146809,2394402,56
146810,2394427,522
146811,2394433,50
146812,2394445,53
146813,2394453,31
146814,2394465,45
146815,2394480,58
146816,2394491,99
146817,2394500,35
146818,2394502,43
146819,2394510,89
146820,2394511,53
146821,2394544,136
146822,2394555,42
146823,2394570,71
146824,2394583,44
146825,2394608,64
146826,2394611,47
146827,2394648,32
146828,2394650,62
146829,2394695,58
146830,2394712,48
146831,2394718,83
146832,2394766,59
146833,2394799,66
146834,2394803,84
146835,2394812,65
146836,2394817,47
146837,2394818,354
146838,2394823,268
146839,2394829,171
146840,2394835,47
146841,2394851,144
146842,2394893,70
146843,2394895,45
146844,2394898,44
146845,2394922,346
146846,2394938,78
146847,2394943,64
146848,2394973,93
146849,2394995,50
146850,2395031,53
146851,2395067,46
146852,2395088,92
146853,2395098,363
146854,2395124,71
146855,2395136,54
146856,2395139,91
146857,2395140,55
146858,2395142,53
146859,2395149,37
146860,2395150,55
146861,2395169,103
146862,2395178,40
146863,2395188,1820
146864,2395202,91
146865,2395222,62
146866,2395242,113
146867,2395281,83
146868,2395299,71
146869,2395320,38
146870,2395350,33
146871,2395352,95
146872,2395386,173
146873,2395394,69
146874,2395396,49
146875,2395456,53
146876,2395465,79
146877,2395482,199
146878,2395516,42
146879,2395519,54
146880,2395535,61
146881,2395550,82
146882,2395553,60
146883,2395557,35
146884,2395594,65
146885,2395611,37
146886,2395639,69
146887,2395640,50
146888,2395669,60
146889,2395705,52
146890,2395708,50
146891,2395709,56
146892,2395715,80
146893,2395737,84
146894,2395752,55
146895,2395764,43
146896,2395793,94
146897,2395819,71
146898,2395842,62
146899,2395847,48
146900,2395852,36
146901,2395904,36
146902,2395908,241
146903,2395923,64
146904,2395967,57
146905,2395981,150
146906,2395984,38
146907,2395998,65
146908,2396023,98
146909,2396043,251
146910,2396048,67
146911,2396056,41
146912,2396058,72
146913,2396060,60
146914,2396062,134
146915,2396064,77
146916,2396075,39
146917,2396084,41
146918,2396086,33
146919,2396102,37
146920,2396124,237
146921,2396125,56
146922,2396132,49
146923,2396141,87
146924,2396144,52
146925,2396159,78
146926,2396182,52
146927,2396199,120
146928,2396205,66
146929,2396207,83
146930,2396222,59
146931,2396234,62
146932,2396243,133
146933,2396259,1009
146934,2396275,67
146935,2396283,60
146936,2396300,39
146937,2396331,57
146938,2396342,94
146939,2396371,60
146940,2396373,45
146941,2396384,74
146942,2396391,35
146943,2396405,140
146944,2396408,236
146945,2396445,103
146946,2396446,138
146947,2396455,41
146948,2396464,73
146949,2396469,73
146950,2396477,70
146951,2396480,43
146952,2396486,67
146953,2396497,99
146954,2396501,59
146955,2396517,46
146956,2396529,60
146957,2396536,3952
146958,2396550,63
146959,2396558,89
146960,2396559,42
146961,2396560,43
146962,2396569,65
146963,2396589,58
146964,2396624,86
146965,2396625,130
146966,2396626,41
146967,2396680,68
146968,2396684,74
146969,2396702,34
146970,2396703,123
146971,2396743,106
146972,2396756,107
146973,2396772,35
146974,2396795,61
146975,2396807,90
146976,2396812,148
146977,2396822,107
146978,2396829,3584
146979,2396841,67
146980,2396849,38
146981,2396860,84
146982,2396873,55
146983,2396883,74
146984,2396919,147
146985,2396933,84
146986,2396961,51
146987,2396973,57
146988,2396979,83
146989,2396995,35
146990,2397007,38
146991,2397015,84
146992,2397032,95
146993,2397035,45
146994,2397044,38
146995,2397045,46
146996,2397053,52
146997,2397060,76
146998,2397066,48
146999,2397080,177
147000,2397095,144
147001,2397104,190
147002,2397108,95
147003,2397113,48
147004,2397120,65
147005,2397150,28
147006,2397158,50
147007,2397184,118
147008,2397187,100
147009,2397207,68
147010,2397224,51
147011,2397226,108
147012,2397247,46
147013,2397262,79
147014,2397275,99
147015,2397278,44
147016,2397305,38
147017,2397312,108
147018,2397319,64
147019,2397326,36
147020,2397329,126
147021,2397378,36
147022,2397391,42
147023,2397429,43
147024,2397435,90
147025,2397446,132
147026,2397449,82
147027,2397455,56
147028,2397460,104
147029,2397490,78
147030,2397545,72
147031,2397559,41
147032,2397568,40
147033,2397593,46
147034,2397610,111
147035,2397615,67
147036,2397621,56
147037,2397622,51
147038,2397625,58
147039,2397640,92
147040,2397649,75
147041,2397667,95
147042,2397678,76
147043,2397693,46
147044,2397751,74
147045,2397754,48
147046,2397755,58
147047,2397788,93
147048,2397810,49
147049,2397816,42
147050,2397836,99
147051,2397843,60
147052,2397851,106
147053,2397875,70
147054,2397878,33
147055,2397884,78
147056,2397908,158
147057,2397911,43
147058,2397913,59
147059,2397916,794
147060,2397923,110
147061,2397927,20000
147062,2397952,92
147063,2397953,79
147064,2397986,49
147065,2398003,36
147066,2398010,52
147067,2398034,39
147068,2398038,49
147069,2398072,42
147070,2398115,73
147071,2398134,46
147072,2398172,407
147073,2398186,55
147074,2398254,49
147075,2398270,30
147076,2398278,42
147077,2398285,88
147078,2398289,67
147079,2398311,76
147080,2398318,31
147081,2398368,77
147082,2398372,215
147083,2398394,55
147084,2398398,803
147085,2398425,43
147086,2398437,88
147087,2398445,68
147088,2398473,65
147089,2398502,71
147090,2398506,52
147091,2398512,52
147092,2398528,114
147093,2398580,58
147094,2398583,56
147095,2398600,80
147096,2398601,99
147097,2398620,75
147098,2398645,63
147099,2398649,74
147100,2398655,50
147101,2398657,63
147102,2398693,222
147103,2398696,37
147104,2398708,47
147105,2398716,432
147106,2398729,75
147107,2398745,61
147108,2398746,448
147109,2398759,128
147110,2398767,59
147111,2398769,63
147112,2398771,73
147113,2398784,40
147114,2398810,47
147115,2398871,82
147116,2398881,198
147117,2398891,94
147118,2398892,119
147119,2398895,40
147120,2398908,152
147121,2398916,212
147122,2398933,60
147123,2398962,145
147124,2398969,68
147125,2398972,38
147126,2398997,264
147127,2399047,53
147128,2399061,59
147129,2399070,51
147130,2399102,38
147131,2399114,50
147132,2399120,151
147133,2399131,29
147134,2399132,97
147135,2399156,65
147136,2399176,50
147137,2399181,49
147138,2399213,80
147139,2399234,161
147140,2399255,117
147141,2399260,70
147142,2399290,74
147143,2399291,57
147144,2399294,79
147145,2399314,74
147146,2399331,77
147147,2399369,57
147148,2399371,80
147149,2399372,131
147150,2399390,52
147151,2399395,66
147152,2399398,67
147153,2399399,46
147154,2399433,36
147155,2399438,213
147156,2399482,243
147157,2399513,241
147158,2399534,376
147159,2399537,46
147160,2399538,47
147161,2399553,65
147162,2399559,57
147163,2399606,60
147164,2399611,549
147165,2399620,67
147166,2399630,43
147167,2399635,98
147168,2399638,65
147169,2399656,51
147170,2399694,100
147171,2399696,802
147172,2399701,179
147173,2399703,158
147174,2399706,41
147175,2399712,55
147176,2399724,65
147177,2399759,91
147178,2399769,49
147179,2399777,46
147180,2399782,55
147181,2399788,66
147182,2399800,90
147183,2399805,174
147184,2399816,50
147185,2399867,73
147186,2399876,39
147187,2399889,57
147188,2399892,51
147189,2399903,44
147190,2399911,40
147191,2399914,51
147192,2399922,167
147193,2399926,51
147194,2399934,52
147195,2399936,103
147196,2399961,42
147197,2399977,132
147198,2400001,41
147199,2400013,41
147200,2400018,50
147201,2400049,61
147202,2400053,115
147203,2400074,52
147204,2400088,58
147205,2400090,46
147206,2400132,68
147207,2400143,125
147208,2400155,71
147209,2400162,33
147210,2400163,54
147211,2400174,72
147212,2400206,55
147213,2400215,38
147214,2400222,44
147215,2400232,88
147216,2400240,71
147217,2400299,15409
147218,2400309,81
147219,2400311,82
147220,2400314,54
147221,2400320,81
147222,2400322,64
147223,2400329,49
147224,2400344,53
147225,2400347,40
147226,2400362,64
147227,2400383,120
147228,2400396,80
147229,2400407,39
147230,2400420,215
147231,2400439,61
147232,2400456,56
147233,2400475,98
147234,2400496,65
147235,2400502,106
147236,2400527,96
147237,2400539,44
147238,2400543,64
147239,2400555,65
147240,2400557,44
147241,2400572,55
147242,2400580,31
147243,2400585,88
147244,2400592,43
147245,2400606,69
147246,2400608,122
147247,2400621,187
147248,2400651,61
147249,2400685,65
147250,2400696,49
147251,2400713,63
147252,2400728,76
147253,2400729,47
147254,2400757,78
147255,2400769,79
147256,2400781,84
147257,2400784,47
147258,2400788,87
147259,2400798,166
147260,2400808,35
147261,2400838,82
147262,2400840,33
147263,2400847,102
147264,2400854,59
147265,2400867,71
147266,2400876,91
147267,2400883,71
147268,2400886,145
147269,2400889,39
147270,2400905,44
147271,2400910,156
147272,2400912,55
147273,2400917,108
147274,2400924,80
147275,2400933,84
147276,2400936,58
147277,2400950,45
147278,2400956,60
147279,2400969,48
147280,2400983,77
147281,2400998,118
147282,2401010,68
147283,2401034,53
147284,2401038,59
147285,2401040,58
147286,2401072,79
147287,2401075,47
