,event_id,n_pulses,train,validate
185195,3022217,40,1,0
185196,3022218,68,1,0
185197,3022244,40,1,0
185198,3022245,80,1,0
185199,3022253,45,1,0
185200,3022271,91,1,0
185201,3022272,42,1,0
185204,3022309,62,1,0
185205,3022321,103,1,0
185206,3022347,40,1,0
185207,3022410,74,1,0
185209,3022459,65,1,0
185211,3022466,103,1,0
185212,3022490,72,1,0
185213,3022505,57,1,0
185214,3022516,62,1,0
185215,3022520,70,1,0
185216,3022525,46,1,0
185217,3022537,31,1,0
185218,3022548,115,1,0
185219,3022555,86,1,0
185220,3022565,33,1,0
185221,3022571,88,1,0
185222,3022573,73,1,0
185223,3022583,40,1,0
185224,3022592,49,1,0
185226,3022606,39,1,0
185227,3022613,29,1,0
185229,3022661,50,1,0
185230,3022666,53,1,0
185231,3022685,84,1,0
185232,3022760,73,1,0
185233,3022773,68,1,0
185234,3022777,55,1,0
185235,3022778,51,1,0
185236,3022780,177,1,0
185237,3022781,198,1,0
185238,3022782,56,1,0
185240,3022804,53,1,0
185241,3022817,89,1,0
185242,3022820,56,1,0
185243,3022828,68,1,0
185244,3022832,60,1,0
185245,3022847,42,1,0
185247,3022859,69,1,0
185248,3022878,43,1,0
185249,3022887,49,1,0
185250,3022941,88,1,0
185251,3022955,49,1,0
185254,3022983,70,1,0
185255,3022996,36,1,0
185256,3023008,87,1,0
185257,3023016,111,1,0
185258,3023047,137,1,0
185259,3023093,62,1,0
185260,3023094,47,1,0
185261,3023099,44,1,0
185263,3023144,58,1,0
185264,3023148,58,1,0
185267,3023156,165,1,0
185269,3023173,147,1,0
185270,3023175,38,1,0
185271,3023202,145,1,0
185272,3023278,42,1,0
185273,3023287,65,1,0
185274,3023361,77,1,0
185276,3023417,37,1,0
185277,3023438,43,1,0
185278,3023443,90,1,0
185279,3023452,98,1,0
185280,3023461,72,1,0
185281,3023463,49,1,0
185283,3023546,75,1,0
185284,3023558,100,1,0
185285,3023562,39,1,0
185286,3023570,45,1,0
185287,3023582,171,1,0
185288,3023605,52,1,0
185289,3023650,70,1,0
185290,3023653,63,1,0
185291,3023692,91,1,0
185292,3023709,55,1,0
185293,3023710,46,1,0
185294,3023711,58,1,0
185296,3023727,72,1,0
185297,3023730,85,1,0
185298,3023734,95,1,0
185299,3023759,36,1,0
185300,3023763,50,1,0
185302,3023797,30,1,0
185303,3023814,143,1,0
185304,3023830,50,1,0
185307,3023852,104,1,0
185309,3023877,124,1,0
185310,3023900,69,1,0
185312,3023916,41,1,0
185314,3023924,32,1,0
185315,3023929,100,1,0
185317,3023965,44,1,0
185318,3023971,52,1,0
185320,3023992,71,1,0
185323,3024035,62,1,0
185324,3024069,57,1,0
185326,3024085,71,1,0
185327,3024156,39,1,0
185328,3024164,52,1,0
185330,3024179,52,1,0
185332,3024194,90,1,0
185333,3024238,176,1,0
185334,3024255,87,1,0
185335,3024258,64,1,0
185336,3024264,38,1,0
185337,3024269,83,1,0
185339,3024317,50,1,0
185343,3024361,59,1,0
185344,3024365,43,1,0
185345,3024381,102,1,0
185346,3024386,105,1,0
185347,3024396,48,1,0
185349,3024399,90,1,0
185350,3024400,42,1,0
185351,3024420,74,1,0
185352,3024432,60,1,0
185353,3024455,61,1,0
185354,3024458,46,1,0
185355,3024503,48,1,0
185357,3024525,97,1,0
185358,3024573,52,1,0
185359,3024574,60,1,0
185360,3024622,44,1,0
185362,3024671,46,1,0
185364,3024686,76,1,0
185367,3024728,116,1,0
185370,3024813,64,1,0
185371,3024835,132,1,0
185372,3024840,90,1,0
185373,3024851,182,1,0
185374,3024854,114,1,0
185375,3024872,45,1,0
185378,3024927,65,1,0
185379,3024929,39,1,0
185380,3024940,60,1,0
185381,3024943,50,1,0
185382,3024959,100,1,0
185383,3024960,190,1,0
185384,3024961,200,1,0
185385,3024970,186,1,0
185386,3024980,27,1,0
185388,3025051,46,1,0
185389,3025081,31,1,0
185390,3025109,81,1,0
185392,3025115,57,1,0
185393,3025136,27,1,0
185395,3025171,98,1,0
185397,3025295,68,1,0
185398,3025307,70,1,0
185399,3025313,45,1,0
185400,3025334,123,1,0
185401,3025336,52,1,0
185402,3025337,90,1,0
185403,3025357,66,1,0
185404,3025377,52,1,0
185405,3025384,55,1,0
185406,3025450,53,1,0
185408,3025478,56,1,0
185409,3025502,121,1,0
185410,3025508,42,1,0
185413,3025568,79,1,0
185414,3025569,130,1,0
185417,3025594,64,1,0
185418,3025609,54,1,0
185419,3025652,55,1,0
185420,3025670,48,1,0
185421,3025671,36,1,0
185423,3025679,56,1,0
185424,3025681,41,1,0
185425,3025683,65,1,0
185429,3025728,114,1,0
185430,3025744,56,1,0
185431,3025761,61,1,0
185432,3025775,49,1,0
185436,3025808,31,1,0
185437,3025817,85,1,0
185438,3025860,40,1,0
185439,3025868,102,1,0
185440,3025887,53,1,0
185442,3025913,116,1,0
185444,3025982,44,1,0
185445,3026016,45,1,0
185446,3026020,49,1,0
185447,3026034,37,1,0
185449,3026078,75,1,0
185450,3026090,54,1,0
185451,3026102,98,1,0
185452,3026104,72,1,0
185454,3026156,95,1,0
185456,3026236,38,1,0
185458,3026289,39,1,0
185459,3026298,118,1,0
185460,3026299,65,1,0
185461,3026303,52,1,0
185464,3026356,44,1,0
185465,3026375,120,1,0
185466,3026378,76,1,0
185467,3026384,72,1,0
185468,3026403,39,1,0
185469,3026448,41,1,0
185470,3026458,48,1,0
185471,3026459,73,1,0
185472,3026469,48,1,0
185473,3026479,61,1,0
185474,3026483,45,1,0
185475,3026499,54,1,0
185476,3026501,73,1,0
185477,3026519,74,1,0
185479,3026546,178,1,0
185480,3026548,102,1,0
185482,3026580,44,1,0
185483,3026584,96,1,0
185484,3026589,57,1,0
185485,3026593,44,1,0
185486,3026599,44,1,0
185487,3026620,54,1,0
185488,3026634,58,1,0
185490,3026701,97,1,0
185491,3026709,90,1,0
185492,3026719,100,1,0
185493,3026758,45,1,0
185495,3026780,56,1,0
185496,3026797,77,1,0
185498,3026823,115,1,0
185500,3026829,134,1,0
185501,3026830,65,1,0
185502,3026832,76,1,0
185503,3026874,50,1,0
185504,3026932,191,1,0
185507,3026966,74,1,0
185508,3026978,112,1,0
185509,3026996,59,1,0
185510,3027019,70,1,0
185511,3027050,46,1,0
185512,3027051,111,1,0
185513,3027054,58,1,0
185514,3027058,58,1,0
185516,3027098,52,1,0
185517,3027125,45,1,0
185518,3027153,35,1,0
185519,3027164,58,1,0
185520,3027220,50,1,0
185521,3027223,90,1,0
185522,3027264,39,1,0
185523,3027284,152,1,0
185524,3027286,53,1,0
185525,3027360,69,1,0
185527,3027388,80,1,0
185531,3027479,75,1,0
185532,3027516,62,1,0
185533,3027523,52,1,0
185534,3027548,47,1,0
185535,3027571,87,1,0
185536,3027577,52,1,0
185537,3027594,35,1,0
185538,3027656,116,1,0
185539,3027660,97,1,0
185540,3027661,91,1,0
185541,3027669,67,1,0
185542,3027684,41,1,0
185545,3027714,41,1,0
185547,3027749,134,1,0
185548,3027775,65,1,0
185549,3027776,34,1,0
185550,3027818,55,1,0
185551,3027863,85,1,0
185553,3027912,167,1,0
185554,3027929,106,1,0
185555,3027942,50,1,0
185557,3028005,111,1,0
185558,3028018,51,1,0
185559,3028033,121,1,0
185563,3028072,46,1,0
185564,3028090,41,1,0
185565,3028111,54,1,0
185567,3028158,91,1,0
185570,3028190,67,1,0
185571,3028200,83,1,0
185573,3028265,79,1,0
185575,3028342,40,1,0
185576,3028350,42,1,0
185577,3028374,64,1,0
185579,3028393,79,1,0
185580,3028419,59,1,0
185581,3028435,34,1,0
185582,3028483,58,1,0
185583,3028515,186,1,0
185584,3028517,127,1,0
185585,3028547,55,1,0
185586,3028551,119,1,0
185588,3028603,74,1,0
185589,3028610,58,1,0
185591,3028653,68,1,0
185592,3028680,55,1,0
185594,3028707,58,1,0
185595,3028711,59,1,0
185597,3028740,102,1,0
185599,3028756,46,1,0
185601,3028823,45,1,0
185602,3028842,55,1,0
185603,3028890,42,1,0
185606,3029033,89,1,0
185607,3029043,46,1,0
185609,3029054,84,1,0
185611,3029079,75,1,0
185612,3029081,121,1,0
185613,3029083,78,1,0
185615,3029097,65,1,0
185616,3029102,36,1,0
185617,3029124,68,1,0
185618,3029125,34,1,0
185619,3029126,74,1,0
185621,3029134,59,1,0
185622,3029151,62,1,0
185623,3029162,41,1,0
185625,3029184,45,1,0
185628,3029218,62,1,0
185629,3029264,55,1,0
185630,3029289,34,1,0
185632,3029302,102,1,0
185633,3029315,42,1,0
185634,3029318,71,1,0
185635,3029337,31,1,0
185637,3029392,38,1,0
185638,3029411,88,1,0
185640,3029442,112,1,0
185641,3029445,54,1,0
185642,3029456,52,1,0
185644,3029490,78,1,0
185645,3029518,30,1,0
185646,3029519,104,1,0
185647,3029539,82,1,0
185649,3029542,48,1,0
185652,3029610,78,1,0
185653,3029616,68,1,0
185654,3029641,124,1,0
185655,3029662,37,1,0
185656,3029701,51,1,0
185657,3029723,90,1,0
185658,3029735,61,1,0
185661,3029793,54,1,0
185663,3029809,133,1,0
185664,3029838,129,1,0
185666,3029864,67,1,0
185668,3029877,47,1,0
185669,3029886,42,1,0
185670,3029912,34,1,0
185674,3029935,72,1,0
185675,3029945,93,1,0
185676,3029947,72,1,0
185677,3029961,34,1,0
185678,3029964,27,1,0
185679,3029982,89,1,0
185680,3030013,89,1,0
185682,3030022,183,1,0
185685,3030144,54,1,0
185688,3030159,48,1,0
185689,3030162,53,1,0
185691,3030168,115,1,0
185692,3030189,68,1,0
185694,3030238,86,1,0
185695,3030250,67,1,0
185696,3030254,38,1,0
185697,3030265,35,1,0
185698,3030270,49,1,0
185700,3030284,113,1,0
185702,3030293,65,1,0
185703,3030318,91,1,0
185704,3030397,63,1,0
185705,3030464,66,1,0
185706,3030535,92,1,0
185707,3030538,40,1,0
185708,3030549,49,1,0
185709,3030553,40,1,0
185710,3030558,57,1,0
185714,3030623,79,1,0
185716,3030645,69,1,0
185717,3030710,51,1,0
185719,3030754,102,1,0
185721,3030784,97,1,0
185723,3030802,66,1,0
185724,3030813,43,1,0
185726,3030827,69,1,0
185729,3030975,121,1,0
185730,3030990,40,1,0
185731,3031004,86,1,0
185732,3031011,64,1,0
185734,3031050,56,1,0
185735,3031055,63,1,0
185736,3031058,54,1,0
185737,3031087,71,1,0
185738,3031094,129,1,0
185739,3031126,80,1,0
185740,3031148,58,1,0
185742,3031223,54,1,0
185744,3031262,74,1,0
185746,3031285,91,1,0
185747,3031293,69,1,0
185748,3031296,70,1,0
185749,3031317,55,1,0
185750,3031385,69,1,0
185751,3031406,110,1,0
185752,3031448,84,1,0
185753,3031449,54,1,0
185754,3031455,69,1,0
185755,3031456,43,1,0
185758,3031486,71,1,0
185759,3031525,71,1,0
185761,3031584,41,1,0
185763,3031597,93,1,0
185764,3031608,70,1,0
185765,3031609,63,1,0
185767,3031631,129,1,0
185770,3031689,66,1,0
185771,3031692,46,1,0
185773,3031704,45,1,0
185774,3031711,58,1,0
185775,3031712,55,1,0
185776,3031724,84,1,0
185777,3031741,150,1,0
185778,3031747,60,1,0
185781,3031862,73,1,0
185782,3031879,56,1,0
185784,3031893,39,1,0
185785,3031921,55,1,0
185786,3031924,131,1,0
185787,3031940,106,1,0
185788,3031948,44,1,0
185789,3031953,67,1,0
185790,3031954,65,1,0
185791,3031962,75,1,0
185793,3031973,55,1,0
185794,3031985,87,1,0
185795,3031990,54,1,0
185798,3032028,66,1,0
185799,3032111,56,1,0
185802,3032178,30,1,0
185803,3032279,56,1,0
185804,3032280,98,1,0
185806,3032306,34,1,0
185808,3032309,73,1,0
185809,3032328,64,1,0
185810,3032359,35,1,0
185811,3032368,49,1,0
185813,3032381,48,1,0
185814,3032414,45,1,0
185815,3032421,71,1,0
185817,3032435,54,1,0
185818,3032437,70,1,0
185821,3032491,53,1,0
185822,3032519,124,1,0
185823,3032521,92,1,0
185825,3032525,61,1,0
185827,3032532,35,1,0
185828,3032540,39,1,0
185829,3032560,40,1,0
185830,3032599,77,1,0
185831,3032623,57,1,0
185832,3032624,44,1,0
185833,3032628,40,1,0
185834,3032635,51,1,0
185835,3032636,43,1,0
185838,3032679,46,1,0
185839,3032689,53,1,0
185840,3032773,80,1,0
185842,3032809,54,1,0
185843,3032847,70,1,0
185844,3032855,44,1,0
185846,3032889,91,1,0
185848,3032905,58,1,0
185849,3032950,85,1,0
185851,3032990,59,1,0
185853,3033014,108,1,0
185854,3033028,73,1,0
185856,3033049,34,1,0
185857,3033064,56,1,0
185858,3033081,53,1,0
185860,3033100,90,1,0
185861,3033103,47,1,0
185862,3033123,56,1,0
185863,3033136,49,1,0
185866,3033164,73,1,0
185867,3033200,47,1,0
185868,3033213,187,1,0
185869,3033219,67,1,0
185870,3033233,43,1,0
185872,3033274,49,1,0
185873,3033281,35,1,0
185874,3033316,196,1,0
185875,3033336,35,1,0
185876,3033352,74,1,0
185877,3033363,136,1,0
185878,3033364,81,1,0
185879,3033367,79,1,0
185880,3033394,53,1,0
185882,3033444,42,1,0
185883,3033468,68,1,0
185885,3033490,45,1,0
185886,3033492,69,1,0
185887,3033520,62,1,0
185888,3033524,60,1,0
185891,3033556,55,1,0
185892,3033565,56,1,0
185893,3033575,105,1,0
185895,3033599,33,1,0
185896,3033615,78,1,0
185897,3033633,56,1,0
185898,3033639,47,1,0
185902,3033698,35,1,0
185904,3033716,43,1,0
185905,3033730,52,1,0
185907,3033763,34,1,0
185908,3033782,131,1,0
185911,3033841,38,1,0
185912,3033844,95,1,0
185913,3033868,104,1,0
185914,3033931,61,1,0
185917,3034003,50,1,0
185918,3034030,69,1,0
185919,3034066,37,1,0
185920,3034103,63,1,0
185921,3034118,37,1,0
185922,3034139,155,1,0
185923,3034146,42,1,0
185924,3034151,86,1,0
185927,3034179,42,1,0
185928,3034191,58,1,0
185930,3034275,122,1,0
185931,3034315,64,1,0
185935,3034375,56,1,0
185939,3034460,55,1,0
185942,3034478,56,1,0
185943,3034482,83,1,0
185944,3034547,146,1,0
185945,3034552,52,1,0
185946,3034556,62,1,0
185947,3034559,62,1,0
185949,3034564,64,1,0
185951,3034575,43,1,0
185952,3034595,52,1,0
185953,3034621,42,1,0
185954,3034626,74,1,0
185955,3034657,116,1,0
185956,3034678,75,1,0
185957,3034680,95,1,0
185958,3034685,40,1,0
185959,3034699,64,1,0
185960,3034718,54,1,0
185961,3034752,56,1,0
185962,3034789,56,1,0
185963,3034801,63,1,0
185964,3034809,44,1,0
185965,3034811,107,1,0
185966,3034834,131,1,0
185967,3034931,70,1,0
185968,3034940,48,1,0
185970,3034953,96,1,0
185971,3034964,29,1,0
185973,3034981,84,1,0
185976,3035037,39,1,0
185978,3035104,105,1,0
185980,3035138,83,1,0
185982,3035175,183,1,0
185983,3035180,89,1,0
185984,3035216,74,1,0
185986,3035240,37,1,0
185987,3035242,51,1,0
185988,3035243,97,1,0
185989,3035246,78,1,0
185991,3035291,163,1,0
185992,3035310,153,1,0
185993,3035339,47,1,0
185994,3035350,56,1,0
185995,3035373,50,1,0
185996,3035374,125,1,0
185997,3035394,48,1,0
186000,3035431,34,1,0
186001,3035440,39,1,0
186002,3035446,43,1,0
186003,3035461,38,1,0
186004,3035470,46,1,0
186005,3035488,134,1,0
186008,3035551,87,1,0
186009,3035559,78,1,0
186010,3035560,56,1,0
186011,3035565,72,1,0
186012,3035577,92,1,0
186015,3035713,123,1,0
186016,3035714,36,1,0
186017,3035722,46,1,0
186019,3035841,63,1,0
186022,3035913,54,1,0
186023,3035922,66,1,0
186024,3035924,48,1,0
186025,3035957,54,1,0
186026,3036003,60,1,0
186027,3036013,94,1,0
186028,3036043,117,1,0
186029,3036044,61,1,0
186031,3036068,57,1,0
186032,3036108,46,1,0
186033,3036128,55,1,0
186035,3036148,42,1,0
186036,3036178,58,1,0
186037,3036202,85,1,0
186038,3036229,70,1,0
186039,3036239,79,1,0
186041,3036245,69,1,0
186043,3036279,67,1,0
186046,3036311,32,1,0
186047,3036326,55,1,0
186048,3036367,121,1,0
186049,3036383,62,1,0
186052,3036439,86,1,0
186054,3036474,69,1,0
186055,3036496,69,1,0
186056,3036500,75,1,0
186058,3036567,108,1,0
186059,3036583,126,1,0
186060,3036602,52,1,0
186061,3036630,65,1,0
186062,3036651,120,1,0
186065,3036665,147,1,0
186067,3036758,70,1,0
186069,3036795,71,1,0
186070,3036809,46,1,0
186072,3036827,68,1,0
186073,3036831,52,1,0
186074,3036859,107,1,0
186075,3036862,45,1,0
186077,3036873,53,1,0
186081,3036928,62,1,0
186083,3036931,33,1,0
186084,3036938,52,1,0
186085,3036939,69,1,0
186086,3037003,55,1,0
186087,3037052,42,1,0
186088,3037090,75,1,0
186091,3037120,79,1,0
186093,3037135,40,1,0
186094,3037181,69,1,0
186096,3037196,56,1,0
186097,3037227,73,1,0
186098,3037284,60,1,0
186101,3037403,96,1,0
186102,3037415,57,1,0
186103,3037423,80,1,0
186104,3037431,36,1,0
186105,3037447,42,1,0
186106,3037461,42,1,0
186107,3037484,57,1,0
186108,3037502,88,1,0
186109,3037507,76,1,0
186110,3037516,53,1,0
186111,3037530,109,1,0
186112,3037543,55,1,0
186113,3037544,48,1,0
186114,3037567,47,1,0
186115,3037574,59,1,0
186116,3037588,84,1,0
186117,3037616,45,1,0
186118,3037635,48,1,0
186119,3037679,120,1,0
186120,3037694,91,1,0
186121,3037746,108,1,0
186122,3037760,159,1,0
186124,3037814,35,1,0
186125,3037824,131,1,0
186126,3037834,44,1,0
186127,3037838,80,1,0
186129,3037866,53,1,0
186130,3037893,44,1,0
186131,3037895,165,1,0
186132,3037899,81,1,0
186133,3037937,37,1,0
186134,3037942,95,1,0
186135,3037944,41,1,0
186136,3037958,60,1,0
186138,3037973,96,1,0
186139,3037987,152,1,0
186140,3037995,55,1,0
186142,3038032,54,1,0
186143,3038058,67,1,0
186144,3038060,69,1,0
186145,3038118,43,1,0
186147,3038172,178,1,0
186148,3038211,56,1,0
186149,3038224,145,1,0
186150,3038249,48,1,0
186151,3038263,74,1,0
186152,3038272,50,1,0
186153,3038290,44,1,0
186154,3038297,42,1,0
186155,3038299,131,1,0
186157,3038334,54,1,0
186159,3038346,43,1,0
186163,3038469,38,1,0
186164,3038474,45,1,0
186166,3038519,66,1,0
186167,3038536,71,1,0
186168,3038544,83,1,0
186169,3038557,54,1,0
186170,3038580,44,1,0
186171,3038588,64,1,0
186172,3038652,65,1,0
186173,3038662,61,1,0
186174,3038663,58,1,0
186176,3038686,31,1,0
186177,3038688,47,1,0
186178,3038724,41,1,0
186179,3038729,42,1,0
186181,3038749,75,1,0
186182,3038763,58,1,0
186183,3038786,50,1,0
186184,3038801,55,1,0
186185,3038816,63,1,0
186186,3038851,39,1,0
186188,3038869,61,1,0
186189,3038877,37,1,0
186190,3038884,59,1,0
186191,3038893,45,1,0
186192,3038901,77,1,0
186193,3038941,92,1,0
186194,3038974,153,1,0
186195,3038983,120,1,0
186196,3039005,72,1,0
186197,3039029,72,1,0
186199,3039043,119,1,0
186200,3039052,142,1,0
186201,3039054,141,1,0
186202,3039071,45,1,0
186204,3039080,45,1,0
186205,3039097,64,1,0
186207,3039132,58,1,0
186208,3039135,76,1,0
186210,3039138,82,1,0
186211,3039213,96,1,0
186212,3039227,93,1,0
186213,3039238,124,1,0
186214,3039240,41,1,0
186216,3039262,117,1,0
186219,3039306,77,1,0
186220,3039331,40,1,0
186221,3039343,51,1,0
186224,3039377,64,1,0
186226,3039380,43,1,0
186227,3039388,80,1,0
186229,3039418,39,1,0
186230,3039447,127,1,0
186231,3039450,62,1,0
186232,3039454,99,1,0
186234,3039479,94,1,0
186235,3039529,49,1,0
186236,3039537,51,1,0
186237,3039552,40,1,0
186238,3039553,50,1,0
186239,3039557,86,1,0
186240,3039559,57,1,0
186242,3039598,63,1,0
186243,3039653,62,1,0
186244,3039701,126,1,0
186245,3039706,44,1,0
186246,3039723,46,1,0
186247,3039728,33,1,0
186248,3039738,126,1,0
186249,3039744,116,1,0
186250,3039763,77,1,0
186251,3039773,84,1,0
186252,3039793,60,1,0
186254,3039804,103,1,0
186255,3039863,51,1,0
186256,3039886,52,1,0
186257,3039888,62,1,0
186258,3039943,39,1,0
186259,3039950,60,1,0
186260,3039978,44,1,0
186261,3040045,39,1,0
186262,3040050,50,1,0
186263,3040066,81,1,0
186264,3040073,105,1,0
186265,3040101,74,1,0
186268,3040125,69,1,0
186269,3040142,43,1,0
186270,3040201,59,1,0
186271,3040211,52,1,0
186272,3040235,51,1,0
186273,3040237,67,1,0
186274,3040241,51,1,0
186275,3040251,30,1,0
186278,3040345,65,1,0
186281,3040406,59,1,0
186282,3040407,47,1,0
186283,3040417,43,1,0
186284,3040425,39,1,0
186285,3040436,133,1,0
186286,3040439,87,1,0
186287,3040443,153,1,0
186288,3040446,117,1,0
186289,3040465,62,1,0
186291,3040520,182,1,0
186292,3040535,64,1,0
186293,3040554,56,1,0
186294,3040576,43,1,0
186295,3040582,60,1,0
186296,3040589,31,1,0
186297,3040594,35,1,0
186298,3040645,51,1,0
186300,3040686,53,1,0
186301,3040708,51,1,0
186302,3040712,37,1,0
186303,3040723,62,1,0
186304,3040744,96,1,0
186307,3040762,47,1,0
186308,3040764,32,1,0
186310,3040803,61,1,0
186311,3040823,47,1,0
186312,3040834,65,1,0
186313,3040843,99,1,0
186314,3040985,49,1,0
186315,3041000,65,1,0
186316,3041027,47,1,0
186317,3041041,72,1,0
186318,3041044,39,1,0
186319,3041080,92,1,0
186322,3041122,96,1,0
186324,3041145,71,1,0
186325,3041155,96,1,0
186326,3041163,44,1,0
186327,3041193,40,1,0
186328,3041206,105,1,0
186330,3041259,70,1,0
186331,3041281,29,1,0
186333,3041292,43,1,0
186334,3041305,31,1,0
186336,3041341,42,1,0
186337,3041351,182,1,0
186338,3041365,64,1,0
186339,3041370,52,1,0
186340,3041382,173,1,0
186341,3041409,41,1,0
186342,3041415,64,1,0
186345,3041471,74,1,0
186346,3041481,71,1,0
186347,3041503,79,1,0
186348,3041505,59,1,0
186349,3041506,60,1,0
186350,3041507,30,1,0
186351,3041513,55,1,0
186352,3041523,110,1,0
186353,3041560,32,1,0
186354,3041564,41,1,0
186355,3041576,112,1,0
186356,3041588,72,1,0
186357,3041598,34,1,0
186358,3041633,175,1,0
186361,3041661,53,1,0
186362,3041665,41,1,0
186363,3041669,70,1,0
186365,3041728,40,1,0
186367,3041748,73,1,0
186368,3041816,74,1,0
186369,3041830,38,1,0
186370,3041862,52,1,0
186371,3041891,57,1,0
186373,3041921,49,1,0
186374,3041948,81,1,0
186375,3041963,71,1,0
186376,3041987,110,1,0
186378,3042011,41,1,0
186380,3042034,97,1,0
186381,3042037,72,1,0
186382,3042075,92,1,0
186384,3042109,62,1,0
186385,3042110,45,1,0
186387,3042125,77,1,0
186388,3042145,49,1,0
186389,3042147,35,1,0
186390,3042151,50,1,0
186392,3042170,54,1,0
186393,3042173,167,1,0
186394,3042225,47,1,0
186396,3042272,53,1,0
186398,3042297,77,1,0
186399,3042301,46,1,0
186400,3042308,41,1,0
186401,3042322,62,1,0
186402,3042354,83,1,0
186404,3042375,67,1,0
186405,3042391,39,1,0
186408,3042427,149,1,0
186410,3042464,43,1,0
186413,3042517,35,1,0
186414,3042541,61,1,0
186416,3042571,73,1,0
186417,3042595,32,1,0
186418,3042606,40,1,0
186419,3042611,27,1,0
186420,3042653,83,1,0
186421,3042658,53,1,0
186423,3042665,93,1,0
186425,3042697,116,1,0
186426,3042707,53,1,0
186427,3042713,62,1,0
186429,3042735,103,1,0
186430,3042748,77,1,0
186431,3042768,73,1,0
186432,3042817,45,1,0
186434,3042874,44,1,0
186436,3042883,62,1,0
186437,3042902,47,1,0
186438,3042952,86,1,0
186440,3042962,65,1,0
186442,3042970,150,1,0
186443,3043000,116,1,0
186444,3043018,46,1,0
186445,3043033,63,1,0
186446,3043038,81,1,0
186447,3043057,36,1,0
186449,3043069,43,1,0
186451,3043114,34,1,0
186453,3043152,53,1,0
186454,3043201,74,1,0
186456,3043245,54,1,0
186458,3043304,49,1,0
186459,3043313,110,1,0
186460,3043325,113,1,0
186461,3043331,198,1,0
186462,3043332,51,1,0
186463,3043352,59,1,0
186465,3043406,50,1,0
186466,3043408,65,1,0
186467,3043416,60,1,0
186468,3043466,57,1,0
186470,3043483,53,1,0
186471,3043493,70,1,0
186473,3043511,33,1,0
186475,3043525,33,1,0
186477,3043531,120,1,0
186478,3043551,61,1,0
186479,3043560,68,1,0
186480,3043570,92,1,0
186481,3043589,67,1,0
186482,3043606,103,1,0
186483,3043614,62,1,0
186486,3043628,81,1,0
186487,3043634,45,1,0
186488,3043636,48,1,0
186491,3043740,77,1,0
186492,3043742,45,1,0
186493,3043748,166,1,0
186494,3043761,70,1,0
186495,3043762,35,1,0
186496,3043765,67,1,0
186497,3043769,53,1,0
186498,3043782,158,1,0
186499,3043814,90,1,0
186501,3043845,85,1,0
186502,3043853,40,1,0
186503,3043854,44,1,0
186504,3043858,67,1,0
186505,3043876,69,1,0
186506,3043889,57,1,0
186507,3043892,61,1,0
186508,3043904,33,1,0
186509,3043912,129,1,0
186510,3043920,47,1,0
186511,3043931,35,1,0
186512,3044002,53,1,0
186515,3044019,45,1,0
186516,3044037,36,1,0
186518,3044083,83,1,0
186519,3044100,50,1,0
186521,3044129,117,1,0
186522,3044143,57,1,0
186523,3044172,42,1,0
186524,3044187,122,1,0
186526,3044274,66,1,0
186527,3044280,63,1,0
186528,3044282,149,1,0
186529,3044289,60,1,0
186530,3044305,84,1,0
186531,3044348,65,1,0
186532,3044350,49,1,0
186533,3044377,35,1,0
186535,3044439,59,1,0
186537,3044506,82,1,0
186539,3044518,157,1,0
186540,3044525,57,1,0
186541,3044535,81,1,0
186542,3044537,66,1,0
186543,3044538,49,1,0
186544,3044543,49,1,0
186545,3044553,59,1,0
186546,3044558,88,1,0
186547,3044603,121,1,0
186549,3044653,52,1,0
186550,3044670,28,1,0
186551,3044701,32,1,0
186552,3044702,70,1,0
186553,3044707,58,1,0
186554,3044726,151,1,0
186555,3044731,45,1,0
186556,3044732,30,1,0
186557,3044758,66,1,0
186558,3044792,49,1,0
186560,3044812,79,1,0
186562,3044835,51,1,0
186563,3044847,87,1,0
186564,3044898,59,1,0
186565,3044903,75,1,0
186568,3044952,51,1,0
186570,3044967,38,1,0
186571,3044997,37,1,0
186575,3045028,117,1,0
186576,3045067,52,1,0
186577,3045073,37,1,0
186578,3045075,78,1,0
186579,3045079,52,1,0
186580,3045113,55,1,0
186581,3045124,47,1,0
186582,3045141,62,1,0
186583,3045144,46,1,0
186584,3045158,49,1,0
186585,3045181,113,1,0
186586,3045200,32,1,0
186588,3045220,84,1,0
186589,3045238,67,1,0
186590,3045247,70,1,0
186592,3045288,44,1,0
186593,3045296,81,1,0
186594,3045299,42,1,0
186595,3045325,75,1,0
186598,3045354,48,1,0
186601,3045423,61,1,0
186602,3045436,55,1,0
186603,3045460,55,1,0
186604,3045489,95,1,0
186605,3045509,137,1,0
186606,3045514,32,1,0
186610,3045538,51,1,0
186613,3045556,63,1,0
186615,3045614,77,1,0
186616,3045645,53,1,0
186617,3045666,44,1,0
186618,3045679,37,1,0
186619,3045717,57,1,0
186620,3045739,54,1,0
186622,3045763,59,1,0
186623,3045767,46,1,0
186624,3045770,58,1,0
186625,3045777,52,1,0
186626,3045793,46,1,0
186627,3045803,116,1,0
186629,3045842,88,1,0
186631,3045903,43,1,0
186632,3045949,76,1,0
186633,3045958,73,1,0
186634,3045964,87,1,0
186635,3045972,122,1,0
186636,3045999,83,1,0
186637,3046001,45,1,0
186638,3046002,47,1,0
186642,3046055,39,1,0
186643,3046057,55,1,0
186644,3046059,88,1,0
186645,3046074,40,1,0
186646,3046078,52,1,0
186648,3046110,48,1,0
