,event_id,n_pulses,train,validate
164325,2680688,55,0,1
164330,2680744,50,0,1
164339,2680891,49,0,1
164349,2681096,82,0,1
164350,2681121,131,0,1
164351,2681130,53,0,1
164355,2681168,85,0,1
164359,2681198,52,0,1
164367,2681346,52,0,1
164376,2681560,65,0,1
164385,2681663,47,0,1
164391,2681756,113,0,1
164396,2681800,36,0,1
164401,2681874,70,0,1
164403,2681909,40,0,1
164405,2681942,88,0,1
164409,2682019,54,0,1
164410,2682022,54,0,1
164412,2682053,39,0,1
164435,2682824,75,0,1
164436,2682827,70,0,1
164445,2682956,83,0,1
164454,2683060,37,0,1
164458,2683115,102,0,1
164465,2683341,92,0,1
164466,2683352,40,0,1
164467,2683359,52,0,1
164473,2683477,55,0,1
164481,2683636,70,0,1
164485,2683709,50,0,1
164487,2683718,179,0,1
164496,2683953,76,0,1
164502,2684022,47,0,1
164504,2684047,181,0,1
164509,2684101,38,0,1
164514,2684233,85,0,1
164523,2684335,41,0,1
164524,2684349,60,0,1
164527,2684470,166,0,1
164534,2684558,52,0,1
164535,2684566,86,0,1
164540,2684644,40,0,1
164545,2684759,56,0,1
164554,2684876,109,0,1
164564,2685097,63,0,1
164576,2685308,75,0,1
164580,2685332,65,0,1
164582,2685411,52,0,1
164584,2685478,48,0,1
164595,2685663,72,0,1
164603,2685763,41,0,1
164606,2685818,87,0,1
164607,2685825,33,0,1
164616,2686072,84,0,1
164617,2686074,112,0,1
164633,2686276,68,0,1
164640,2686474,80,0,1
164643,2686516,39,0,1
164654,2686705,64,0,1
164656,2686740,34,0,1
164662,2686852,77,0,1
164663,2686858,58,0,1
164664,2686864,37,0,1
164668,2686960,49,0,1
164680,2687185,54,0,1
164681,2687232,74,0,1
164682,2687277,63,0,1
164684,2687286,50,0,1
164690,2687415,48,0,1
164696,2687524,40,0,1
164700,2687603,61,0,1
164705,2687719,73,0,1
164706,2687722,53,0,1
164708,2687729,63,0,1
164717,2687832,62,0,1
164719,2687866,72,0,1
164738,2688201,67,0,1
164739,2688210,35,0,1
164745,2688273,168,0,1
164755,2688520,154,0,1
164756,2688523,73,0,1
164757,2688527,73,0,1
164761,2688606,46,0,1
164767,2688734,103,0,1
164774,2688836,53,0,1
164776,2688870,80,0,1
164779,2688905,63,0,1
164780,2688921,46,0,1
164785,2688952,43,0,1
164787,2688967,41,0,1
164793,2689013,62,0,1
164799,2689159,36,0,1
164801,2689168,28,0,1
164806,2689234,90,0,1
164812,2689377,68,0,1
164814,2689381,44,0,1
164815,2689383,57,0,1
164819,2689464,87,0,1
164820,2689498,39,0,1
164821,2689505,62,0,1
164824,2689513,110,0,1
164825,2689517,60,0,1
164851,2689785,77,0,1
164858,2689891,35,0,1
164860,2689915,52,0,1
164862,2689983,49,0,1
164865,2690002,39,0,1
164882,2690273,96,0,1
164883,2690276,49,0,1
164887,2690307,165,0,1
164889,2690332,66,0,1
164892,2690437,43,0,1
164893,2690453,108,0,1
164904,2690533,109,0,1
164905,2690551,58,0,1
164906,2690556,38,0,1
164914,2690744,60,0,1
164915,2690751,129,0,1
164920,2690800,59,0,1
164942,2691170,109,0,1
164945,2691213,62,0,1
164948,2691318,103,0,1
164949,2691320,64,0,1
164950,2691327,53,0,1
164958,2691437,54,0,1
164961,2691493,55,0,1
164964,2691611,77,0,1
164966,2691663,80,0,1
164970,2691718,25,0,1
164979,2691863,43,0,1
164980,2691865,36,0,1
164987,2691969,62,0,1
164995,2692069,63,0,1
165003,2692149,38,0,1
165005,2692161,82,0,1
165007,2692202,124,0,1
165010,2692241,99,0,1
165012,2692268,50,0,1
165016,2692319,75,0,1
165021,2692452,53,0,1
165030,2692597,167,0,1
165032,2692629,166,0,1
165037,2692710,39,0,1
165046,2692893,64,0,1
165054,2693020,85,0,1
165056,2693026,142,0,1
165057,2693036,95,0,1
165058,2693056,60,0,1
165059,2693083,77,0,1
165064,2693124,26,0,1
165066,2693140,91,0,1
165068,2693152,46,0,1
165079,2693352,53,0,1
165085,2693420,64,0,1
165093,2693601,60,0,1
165095,2693630,43,0,1
165099,2693687,82,0,1
165107,2693758,44,0,1
165118,2693912,33,0,1
165119,2693919,75,0,1
165120,2693955,50,0,1
165128,2694041,150,0,1
165146,2694370,35,0,1
165148,2694408,161,0,1
165150,2694450,116,0,1
165160,2694649,108,0,1
165162,2694657,108,0,1
165163,2694662,58,0,1
165169,2694853,45,0,1
165176,2694905,169,0,1
165180,2694967,69,0,1
165181,2694982,47,0,1
165184,2695088,44,0,1
165186,2695094,53,0,1
165193,2695203,47,0,1
165194,2695208,88,0,1
165195,2695209,199,0,1
165199,2695309,32,0,1
165203,2695357,114,0,1
165207,2695463,46,0,1
165222,2695680,96,0,1
165223,2695691,83,0,1
165225,2695704,76,0,1
165228,2695745,66,0,1
165231,2695785,39,0,1
165232,2695805,53,0,1
165249,2696112,63,0,1
165253,2696169,34,0,1
165257,2696241,112,0,1
165262,2696311,65,0,1
165264,2696408,52,0,1
165275,2696692,49,0,1
165281,2696791,83,0,1
165282,2696827,34,0,1
165284,2696872,71,0,1
165290,2697005,48,0,1
165292,2697035,51,0,1
165302,2697174,64,0,1
165305,2697212,163,0,1
165312,2697321,60,0,1
165313,2697327,134,0,1
165324,2697511,101,0,1
165326,2697556,33,0,1
165329,2697585,50,0,1
165338,2697691,66,0,1
165342,2697789,39,0,1
165343,2697811,48,0,1
165349,2697882,54,0,1
165352,2697948,33,0,1
165361,2698062,55,0,1
165363,2698139,55,0,1
165367,2698227,59,0,1
165376,2698325,138,0,1
165378,2698332,86,0,1
165382,2698385,50,0,1
165383,2698420,70,0,1
165395,2698590,46,0,1
165400,2698651,99,0,1
165408,2698733,60,0,1
165409,2698734,56,0,1
165411,2698750,95,0,1
165415,2698781,54,0,1
165419,2698820,58,0,1
165420,2698821,50,0,1
165423,2698949,45,0,1
165424,2698978,65,0,1
165425,2698979,134,0,1
165429,2699050,71,0,1
165431,2699114,41,0,1
165434,2699164,51,0,1
165435,2699192,36,0,1
165444,2699304,67,0,1
165446,2699318,47,0,1
165449,2699398,55,0,1
165450,2699406,29,0,1
165453,2699422,53,0,1
165455,2699449,63,0,1
165456,2699450,60,0,1
165460,2699501,40,0,1
165471,2699651,44,0,1
165472,2699652,45,0,1
165473,2699674,192,0,1
165490,2700159,55,0,1
165491,2700163,44,0,1
165495,2700186,71,0,1
165499,2700212,57,0,1
165500,2700227,55,0,1
165511,2700421,59,0,1
165512,2700430,44,0,1
165537,2700741,41,0,1
165545,2700829,39,0,1
165554,2701048,71,0,1
165555,2701121,103,0,1
165561,2701207,111,0,1
165562,2701209,159,0,1
165579,2701434,61,0,1
165580,2701464,47,0,1
165585,2701540,45,0,1
165597,2701809,64,0,1
165598,2701815,79,0,1
165603,2701848,70,0,1
165604,2701863,42,0,1
165606,2701893,163,0,1
165608,2701921,68,0,1
165615,2701995,142,0,1
165617,2702013,66,0,1
165623,2702075,41,0,1
165626,2702108,81,0,1
165633,2702254,53,0,1
165643,2702419,75,0,1
165657,2702604,71,0,1
165660,2702641,95,0,1
165667,2702709,67,0,1
165679,2702823,136,0,1
165683,2702840,72,0,1
165694,2702945,28,0,1
165700,2703009,94,0,1
165701,2703013,70,0,1
165709,2703173,57,0,1
165710,2703183,66,0,1
165711,2703190,96,0,1
165712,2703200,43,0,1
165719,2703354,70,0,1
165735,2703620,42,0,1
165740,2703706,46,0,1
165745,2703772,86,0,1
165753,2703850,75,0,1
165758,2704018,73,0,1
165765,2704098,79,0,1
165772,2704153,63,0,1
165784,2704338,54,0,1
165790,2704474,53,0,1
165798,2704525,75,0,1
165799,2704556,42,0,1
165802,2704601,37,0,1
165811,2704738,52,0,1
165813,2704798,36,0,1
165815,2704818,117,0,1
165828,2705047,79,0,1
165839,2705256,161,0,1
165842,2705319,45,0,1
165843,2705320,28,0,1
165849,2705436,75,0,1
165850,2705454,46,0,1
165852,2705487,51,0,1
165856,2705574,66,0,1
165860,2705597,46,0,1
165863,2705660,43,0,1
165865,2705699,66,0,1
165867,2705771,41,0,1
165876,2705925,77,0,1
165883,2705968,55,0,1
165885,2706035,40,0,1
165889,2706107,41,0,1
165893,2706138,147,0,1
165915,2706543,39,0,1
165917,2706568,41,0,1
165921,2706657,48,0,1
165925,2706727,127,0,1
165933,2706802,70,0,1
165935,2706852,71,0,1
165936,2706888,132,0,1
165943,2706990,41,0,1
165946,2707067,65,0,1
165949,2707100,48,0,1
165955,2707204,106,0,1
165959,2707252,74,0,1
165968,2707444,80,0,1
165974,2707515,43,0,1
165980,2707585,61,0,1
165986,2707693,60,0,1
165987,2707701,96,0,1
165988,2707726,43,0,1
165997,2707910,60,0,1
165999,2707950,78,0,1
166005,2708081,66,0,1
166007,2708105,180,0,1
166012,2708180,65,0,1
166014,2708194,69,0,1
166016,2708239,56,0,1
166017,2708242,48,0,1
166022,2708283,78,0,1
166025,2708362,34,0,1
166029,2708397,56,0,1
166031,2708436,49,0,1
166034,2708470,58,0,1
166035,2708501,93,0,1
166036,2708555,79,0,1
166037,2708561,45,0,1
166038,2708573,82,0,1
166042,2708665,100,0,1
166065,2708987,35,0,1
166067,2709000,46,0,1
166070,2709032,44,0,1
166072,2709056,96,0,1
166076,2709138,43,0,1
166090,2709316,112,0,1
166091,2709343,57,0,1
166094,2709394,51,0,1
166095,2709486,40,0,1
166099,2709568,101,0,1
166108,2709692,77,0,1
166117,2709823,78,0,1
166135,2710010,53,0,1
166145,2710210,55,0,1
166151,2710289,56,0,1
166158,2710346,152,0,1
166163,2710412,57,0,1
166167,2710477,130,0,1
166171,2710534,80,0,1
166180,2710634,86,0,1
166181,2710646,49,0,1
166186,2710783,71,0,1
166193,2710870,55,0,1
166201,2710918,65,0,1
166202,2710957,93,0,1
166210,2711092,75,0,1
166218,2711162,58,0,1
166219,2711205,73,0,1
166225,2711346,89,0,1
166227,2711357,72,0,1
166228,2711394,38,0,1
166235,2711528,89,0,1
166237,2711595,89,0,1
166253,2711755,59,0,1
166254,2711780,56,0,1
166259,2711952,85,0,1
166261,2712020,52,0,1
166269,2712096,45,0,1
166271,2712110,52,0,1
166278,2712171,38,0,1
166279,2712219,78,0,1
166281,2712237,114,0,1
166284,2712255,45,0,1
166290,2712305,57,0,1
166291,2712325,84,0,1
166295,2712366,52,0,1
166301,2712501,97,0,1
166303,2712607,58,0,1
166311,2712754,36,0,1
166313,2712769,159,0,1
166317,2712802,36,0,1
166323,2712892,129,0,1
166325,2712906,35,0,1
166330,2712958,66,0,1
166334,2713019,46,0,1
166335,2713046,45,0,1
166338,2713066,39,0,1
166345,2713162,38,0,1
166346,2713165,47,0,1
166356,2713419,52,0,1
166372,2713593,42,0,1
166380,2713738,135,0,1
166384,2713773,73,0,1
166386,2713868,47,0,1
166387,2713916,86,0,1
166389,2713926,31,0,1
166395,2714074,59,0,1
166401,2714181,51,0,1
166408,2714258,46,0,1
166409,2714280,47,0,1
166428,2714626,67,0,1
166446,2714899,74,0,1
166450,2715019,72,0,1
166455,2715160,37,0,1
166459,2715197,169,0,1
166466,2715276,59,0,1
166467,2715285,41,0,1
166479,2715428,53,0,1
166483,2715510,62,0,1
166489,2715592,45,0,1
166492,2715669,94,0,1
166495,2715706,76,0,1
166511,2715962,72,0,1
166514,2715998,43,0,1
166516,2716022,33,0,1
166524,2716232,43,0,1
166529,2716311,55,0,1
166531,2716368,66,0,1
166532,2716371,71,0,1
166533,2716377,51,0,1
166534,2716385,86,0,1
166535,2716413,70,0,1
166553,2716601,52,0,1
166565,2716819,120,0,1
166566,2716853,56,0,1
166567,2716875,58,0,1
166569,2716881,70,0,1
166570,2716890,46,0,1
166571,2716892,93,0,1
166575,2716976,70,0,1
166576,2716983,43,0,1
166579,2717096,59,0,1
166582,2717176,39,0,1
166583,2717177,38,0,1
166586,2717197,51,0,1
166591,2717257,42,0,1
166592,2717267,82,0,1
166595,2717275,88,0,1
166604,2717469,42,0,1
166606,2717533,81,0,1
166613,2717658,69,0,1
166621,2717762,108,0,1
166641,2718098,39,0,1
166644,2718128,106,0,1
166645,2718131,46,0,1
166647,2718138,54,0,1
166648,2718155,38,0,1
166652,2718232,89,0,1
166653,2718233,76,0,1
166657,2718246,39,0,1
166665,2718339,63,0,1
166666,2718366,53,0,1
166671,2718469,72,0,1
166674,2718540,45,0,1
166676,2718565,61,0,1
166679,2718677,100,0,1
166684,2718749,42,0,1
166691,2718873,71,0,1
166697,2718942,51,0,1
166708,2719069,83,0,1
166710,2719199,44,0,1
166712,2719232,50,0,1
166713,2719253,34,0,1
166714,2719315,48,0,1
166720,2719436,54,0,1
166733,2719544,121,0,1
166738,2719680,32,0,1
166739,2719684,54,0,1
166743,2719746,52,0,1
166747,2719800,46,0,1
166749,2719817,145,0,1
166751,2719850,93,0,1
166753,2719910,93,0,1
166757,2719981,51,0,1
166770,2720133,47,0,1
166771,2720134,99,0,1
166779,2720219,45,0,1
166781,2720231,35,0,1
166787,2720359,59,0,1
166790,2720438,63,0,1
166795,2720529,113,0,1
166813,2720842,45,0,1
166840,2721274,64,0,1
166847,2721377,80,0,1
166861,2721608,89,0,1
166870,2721814,56,0,1
166871,2721815,66,0,1
166878,2721873,52,0,1
166880,2721922,48,0,1
166888,2722117,47,0,1
166893,2722204,50,0,1
166904,2722368,67,0,1
166906,2722445,38,0,1
166907,2722500,68,0,1
166911,2722588,34,0,1
166913,2722594,81,0,1
166928,2722911,92,0,1
166931,2722970,44,0,1
166932,2722973,51,0,1
166934,2722988,52,0,1
166937,2723040,67,0,1
166944,2723154,79,0,1
166958,2723358,117,0,1
166973,2723584,134,0,1
166975,2723619,37,0,1
166978,2723673,105,0,1
166980,2723719,43,0,1
166984,2723824,36,0,1
166986,2723839,64,0,1
166987,2723855,85,0,1
166999,2723950,78,0,1
167000,2723958,32,0,1
167009,2724092,51,0,1
167018,2724345,49,0,1
167029,2724492,39,0,1
167039,2724693,43,0,1
167048,2724792,60,0,1
167050,2724835,41,0,1
167072,2725290,48,0,1
167073,2725299,44,0,1
167074,2725329,72,0,1
167076,2725350,57,0,1
167084,2725599,99,0,1
167089,2725690,41,0,1
167094,2725791,73,0,1
167096,2725810,60,0,1
167098,2725827,88,0,1
167100,2725843,36,0,1
167102,2725855,99,0,1
167105,2725875,64,0,1
167107,2725887,47,0,1
167119,2726133,107,0,1
167120,2726135,41,0,1
167121,2726136,42,0,1
167128,2726308,61,0,1
167129,2726355,70,0,1
167136,2726488,41,0,1
167145,2726658,53,0,1
167148,2726742,174,0,1
167160,2726923,69,0,1
167161,2726957,42,0,1
167162,2726981,90,0,1
167166,2727073,72,0,1
167177,2727370,185,0,1
167184,2727465,44,0,1
167190,2727635,38,0,1
167193,2727677,57,0,1
167201,2727797,55,0,1
167203,2727841,46,0,1
167213,2727936,66,0,1
167216,2727994,53,0,1
167224,2728165,77,0,1
167226,2728204,54,0,1
167238,2728361,143,0,1
167255,2728526,72,0,1
167264,2728682,56,0,1
167265,2728704,64,0,1
167269,2728756,43,0,1
167281,2729007,73,0,1
167287,2729105,46,0,1
167294,2729280,49,0,1
167298,2729329,37,0,1
167301,2729367,100,0,1
167303,2729402,59,0,1
167317,2729665,60,0,1
167323,2729722,54,0,1
167327,2729805,33,0,1
167328,2729807,77,0,1
167334,2729874,77,0,1
167336,2729891,48,0,1
167342,2729975,57,0,1
167344,2729978,48,0,1
167356,2730205,82,0,1
167357,2730235,74,0,1
167358,2730269,45,0,1
167359,2730272,50,0,1
167363,2730297,51,0,1
167373,2730427,61,0,1
167374,2730441,47,0,1
167377,2730467,52,0,1
167380,2730504,57,0,1
167381,2730510,39,0,1
167382,2730529,44,0,1
167395,2730766,52,0,1
167396,2730775,81,0,1
167397,2730846,70,0,1
167407,2730997,37,0,1
167409,2731042,61,0,1
167420,2731183,40,0,1
167421,2731209,41,0,1
167470,2731827,64,0,1
167481,2732046,70,0,1
167485,2732148,94,0,1
167489,2732222,58,0,1
167495,2732418,70,0,1
167502,2732587,34,0,1
167503,2732604,95,0,1
167504,2732615,34,0,1
167507,2732683,76,0,1
167514,2732791,62,0,1
167522,2732959,68,0,1
167528,2733042,71,0,1
167530,2733056,101,0,1
167533,2733104,55,0,1
167537,2733170,26,0,1
167543,2733301,67,0,1
167546,2733330,50,0,1
167556,2733440,156,0,1
167557,2733447,38,0,1
167561,2733500,39,0,1
167562,2733517,107,0,1
167563,2733526,69,0,1
167573,2733755,75,0,1
167580,2733834,70,0,1
167597,2734019,58,0,1
167601,2734079,46,0,1
167627,2734498,61,0,1
167633,2734601,38,0,1
167640,2734701,54,0,1
167642,2734724,43,0,1
167649,2734830,53,0,1
167651,2734858,65,0,1
167664,2735102,43,0,1
167672,2735211,116,0,1
167675,2735242,75,0,1
167677,2735252,71,0,1
167683,2735320,56,0,1
167690,2735434,100,0,1
167692,2735462,138,0,1
167699,2735585,55,0,1
167709,2735729,48,0,1
167711,2735797,87,0,1
167718,2735951,36,0,1
167729,2736101,42,0,1
167735,2736194,165,0,1
167748,2736513,86,0,1
167756,2736658,117,0,1
167762,2736734,48,0,1
167763,2736772,65,0,1
167764,2736789,53,0,1
167776,2737028,61,0,1
167779,2737143,31,0,1
167780,2737155,59,0,1
167783,2737171,83,0,1
167787,2737205,41,0,1
167793,2737291,40,0,1
167794,2737296,89,0,1
167814,2737598,89,0,1
167824,2737784,42,0,1
167827,2737827,58,0,1
167837,2738006,74,0,1
167839,2738092,60,0,1
167843,2738137,57,0,1
167846,2738225,40,0,1
167850,2738311,69,0,1
167851,2738313,50,0,1
167874,2738680,58,0,1
167876,2738700,56,0,1
167886,2738982,44,0,1
167891,2739044,68,0,1
167895,2739107,76,0,1
167897,2739202,69,0,1
167909,2739377,102,0,1
167910,2739412,43,0,1
167913,2739439,56,0,1
167915,2739478,111,0,1
167933,2739872,99,0,1
167944,2740001,54,0,1
167945,2740002,66,0,1
167947,2740098,57,0,1
167951,2740217,59,0,1
167958,2740367,87,0,1
167959,2740403,30,0,1
167975,2740571,45,0,1
167982,2740686,34,0,1
167988,2740795,110,0,1
168000,2740962,78,0,1
168010,2741134,37,0,1
168013,2741171,57,0,1
168016,2741178,175,0,1
168020,2741224,53,0,1
168028,2741376,43,0,1
168029,2741402,46,0,1
168032,2741417,81,0,1
168033,2741446,115,0,1
168034,2741447,85,0,1
168041,2741602,193,0,1
168046,2741670,32,0,1
168067,2742010,50,0,1
168079,2742121,40,0,1
168081,2742191,82,0,1
168089,2742321,59,0,1
168093,2742443,69,0,1
168095,2742510,37,0,1
168097,2742592,68,0,1
168101,2742667,37,0,1
168106,2742733,58,0,1
168111,2742817,55,0,1
168116,2742874,47,0,1
168120,2742943,44,0,1
168124,2743033,59,0,1
168134,2743178,63,0,1
168136,2743188,34,0,1
168140,2743214,90,0,1
168143,2743240,193,0,1
168148,2743329,79,0,1
168155,2743464,58,0,1
168156,2743471,192,0,1
168162,2743558,76,0,1
168163,2743577,64,0,1
168164,2743590,57,0,1
168166,2743630,106,0,1
168169,2743693,104,0,1
168170,2743713,36,0,1
168178,2743831,69,0,1
168195,2744056,172,0,1
168210,2744320,109,0,1
168219,2744414,43,0,1
168221,2744420,117,0,1
168222,2744429,75,0,1
168223,2744433,79,0,1
168227,2744521,64,0,1
168232,2744644,63,0,1
168239,2744701,56,0,1
168243,2744747,45,0,1
168245,2744773,51,0,1
168251,2744944,27,0,1
168253,2745005,56,0,1
168256,2745028,63,0,1
168258,2745052,61,0,1
168259,2745069,153,0,1
168271,2745274,62,0,1
168289,2745514,36,0,1
168291,2745539,89,0,1
168295,2745580,61,0,1
168296,2745595,63,0,1
168305,2745812,37,0,1
168308,2745827,46,0,1
168319,2746022,54,0,1
168330,2746225,73,0,1
168331,2746233,91,0,1
168333,2746238,94,0,1
168340,2746351,36,0,1
168346,2746456,83,0,1
168348,2746459,95,0,1
168353,2746592,67,0,1
168355,2746647,150,0,1
168362,2746803,46,0,1
168371,2747017,129,0,1
168375,2747082,105,0,1
168380,2747191,95,0,1
168389,2747301,60,0,1
168391,2747313,48,0,1
168398,2747478,174,0,1
168399,2747502,51,0,1
168408,2747625,198,0,1
168409,2747630,58,0,1
168412,2747677,77,0,1
168415,2747724,68,0,1
168419,2747768,53,0,1
168421,2747777,57,0,1
168433,2747942,81,0,1
168435,2747961,109,0,1
168459,2748305,81,0,1
168475,2748477,48,0,1
168476,2748488,106,0,1
168483,2748604,52,0,1
168485,2748617,48,0,1
168496,2748714,189,0,1
168498,2748757,98,0,1
168499,2748785,28,0,1
168505,2748874,160,0,1
168531,2749276,172,0,1
168536,2749313,64,0,1
168539,2749329,36,0,1
168557,2749649,67,0,1
168567,2749805,65,0,1
168572,2749863,54,0,1
168580,2750045,78,0,1
168583,2750099,65,0,1
168596,2750287,50,0,1
168602,2750373,90,0,1
168619,2750663,46,0,1
168621,2750676,76,0,1
168624,2750723,54,0,1
168626,2750759,53,0,1
168644,2751191,123,0,1
168647,2751326,54,0,1
168659,2751548,133,0,1
168660,2751571,88,0,1
168684,2752056,105,0,1
168687,2752076,51,0,1
168688,2752087,44,0,1
168695,2752241,57,0,1
168696,2752257,31,0,1
168716,2752615,51,0,1
168719,2752637,58,0,1
168724,2752708,38,0,1
168726,2752747,76,0,1
168739,2752922,61,0,1
168746,2753076,89,0,1
168750,2753140,76,0,1
168758,2753316,53,0,1
168762,2753395,190,0,1
168778,2753589,49,0,1
168782,2753684,31,0,1
168786,2753761,87,0,1
168788,2753792,66,0,1
168792,2753835,72,0,1
168793,2753847,71,0,1
168796,2753889,125,0,1
168799,2753939,65,0,1
168802,2754010,43,0,1
168806,2754052,46,0,1
168807,2754062,100,0,1
168809,2754068,130,0,1
168812,2754144,137,0,1
168818,2754221,34,0,1
168820,2754306,67,0,1
168822,2754357,40,0,1
168827,2754445,81,0,1
168830,2754506,35,0,1
168833,2754617,82,0,1
168838,2754695,69,0,1
168844,2754790,55,0,1
168846,2754892,60,0,1
168847,2754903,54,0,1
168851,2754982,79,0,1
168868,2755314,48,0,1
168870,2755348,58,0,1
168877,2755519,111,0,1
168888,2755675,174,0,1
168897,2755847,100,0,1
168906,2755931,86,0,1
168916,2756069,57,0,1
168921,2756102,95,0,1
168924,2756150,52,0,1
168927,2756218,44,0,1
168929,2756274,49,0,1
168931,2756348,37,0,1
168935,2756426,64,0,1
168936,2756434,75,0,1
168940,2756482,71,0,1
168941,2756498,131,0,1
168946,2756551,63,0,1
168957,2756743,66,0,1
168969,2757077,60,0,1
168970,2757117,118,0,1
168978,2757298,53,0,1
168982,2757309,55,0,1
168983,2757321,37,0,1
168985,2757362,51,0,1
168987,2757400,70,0,1
168991,2757448,166,0,1
168999,2757584,27,0,1
169010,2757773,111,0,1
169013,2757801,68,0,1
169014,2757805,40,0,1
169015,2757823,54,0,1
169018,2757897,105,0,1
169022,2757926,85,0,1
169023,2757964,102,0,1
169026,2757981,55,0,1
169029,2758014,50,0,1
169031,2758021,93,0,1
169034,2758082,94,0,1
169038,2758196,56,0,1
169042,2758305,54,0,1
169044,2758329,37,0,1
169052,2758599,79,0,1
169054,2758628,48,0,1
169057,2758703,159,0,1
169077,2759041,89,0,1
169081,2759130,54,0,1
169089,2759239,61,0,1
169095,2759418,93,0,1
169096,2759424,17,0,1
169097,2759430,29,0,1
169104,2759551,87,0,1
169116,2759645,48,0,1
169119,2759678,55,0,1
169122,2759723,58,0,1
169124,2759730,142,0,1
169125,2759731,35,0,1
169126,2759738,64,0,1
169129,2759804,62,0,1
169133,2759844,141,0,1
169134,2759860,55,0,1
169135,2759882,34,0,1
169142,2759962,45,0,1
169146,2760004,197,0,1
169148,2760039,59,0,1
169150,2760076,43,0,1
169153,2760113,99,0,1
169157,2760199,123,0,1
169158,2760216,36,0,1
169166,2760311,57,0,1
169170,2760359,75,0,1
169175,2760426,105,0,1
169189,2760626,49,0,1
169201,2760843,53,0,1
169209,2760904,49,0,1
169211,2760973,61,0,1
169217,2761048,87,0,1
169221,2761074,63,0,1
169225,2761112,70,0,1
169233,2761237,43,0,1
169235,2761254,59,0,1
169237,2761315,91,0,1
169238,2761329,94,0,1
169239,2761351,99,0,1
169240,2761355,57,0,1
169244,2761382,47,0,1
169250,2761482,103,0,1
169253,2761580,60,0,1
169262,2761731,146,0,1
169273,2761963,51,0,1
169284,2762287,56,0,1
169288,2762347,90,0,1
169305,2762608,50,0,1
169309,2762650,141,0,1
169321,2762799,40,0,1
169324,2762815,121,0,1
169344,2763137,60,0,1
169347,2763262,59,0,1
169351,2763348,101,0,1
169358,2763427,82,0,1
169365,2763530,65,0,1
169370,2763657,135,0,1
169373,2763698,43,0,1
169376,2763720,69,0,1
169378,2763773,53,0,1
169379,2763775,95,0,1
169380,2763816,102,0,1
169382,2763831,73,0,1
169387,2763878,50,0,1
169402,2764066,43,0,1
169408,2764155,74,0,1
169426,2764394,148,0,1
169428,2764441,75,0,1
169438,2764522,34,0,1
169440,2764563,53,0,1
169442,2764586,99,0,1
169445,2764612,62,0,1
169447,2764665,50,0,1
169450,2764731,67,0,1
169454,2764811,54,0,1
169464,2764905,81,0,1
169466,2764944,30,0,1
169477,2765156,78,0,1
169479,2765210,52,0,1
169481,2765281,114,0,1
169482,2765289,60,0,1
169485,2765358,42,0,1
169490,2765413,59,0,1
169491,2765455,41,0,1
169494,2765532,43,0,1
169496,2765606,75,0,1
169512,2766049,60,0,1
169514,2766063,35,0,1
169516,2766108,124,0,1
169517,2766119,55,0,1
169518,2766135,43,0,1
169519,2766141,38,0,1
169525,2766248,47,0,1
169535,2766403,91,0,1
169538,2766455,59,0,1
169540,2766467,132,0,1
169555,2766763,57,0,1
169557,2766775,34,0,1
169558,2766786,64,0,1
169560,2766814,52,0,1
169567,2766879,52,0,1
169577,2767001,49,0,1
169580,2767041,43,0,1
169594,2767211,46,0,1
169597,2767289,98,0,1
169603,2767382,42,0,1
169610,2767473,55,0,1
169611,2767509,47,0,1
169615,2767549,42,0,1
169620,2767591,40,0,1
169622,2767634,59,0,1
169625,2767718,71,0,1
169639,2768053,26,0,1
169641,2768157,52,0,1
169662,2768442,80,0,1
169669,2768519,61,0,1
169674,2768564,93,0,1
169675,2768565,42,0,1
169686,2768752,33,0,1
169687,2768761,54,0,1
169690,2768780,49,0,1
169691,2768812,39,0,1
169703,2769099,59,0,1
169704,2769109,58,0,1
169723,2769421,49,0,1
169731,2769502,40,0,1
169736,2769559,70,0,1
169747,2769701,60,0,1
169750,2769748,36,0,1
169754,2769818,36,0,1
169758,2769865,36,0,1
169761,2769899,54,0,1
169766,2769984,53,0,1
169775,2770161,85,0,1
169777,2770180,28,0,1
169778,2770197,36,0,1
169784,2770279,79,0,1
169789,2770340,50,0,1
169798,2770593,57,0,1
169802,2770676,89,0,1
169805,2770731,160,0,1
169824,2771005,64,0,1
169835,2771292,82,0,1
169848,2771508,49,0,1
169851,2771548,62,0,1
169878,2771890,89,0,1
169886,2772011,56,0,1
169889,2772173,60,0,1
169896,2772239,39,0,1
169902,2772311,72,0,1
169904,2772326,62,0,1
169907,2772363,63,0,1
169908,2772388,64,0,1
169909,2772402,50,0,1
169910,2772406,89,0,1
169918,2772545,61,0,1
169920,2772565,36,0,1
169929,2772765,58,0,1
169930,2772766,37,0,1
169935,2772839,58,0,1
169938,2772873,131,0,1
169939,2772880,132,0,1
169940,2772885,47,0,1
169943,2772903,97,0,1
169949,2773001,75,0,1
169955,2773111,112,0,1
169961,2773198,101,0,1
169967,2773238,55,0,1
169970,2773271,77,0,1
169975,2773374,46,0,1
169978,2773400,42,0,1
169979,2773520,84,0,1
169983,2773542,35,0,1
169991,2773611,48,0,1
169997,2773673,183,0,1
169998,2773675,118,0,1
170001,2773767,47,0,1
170003,2773833,32,0,1
170007,2773977,67,0,1
170009,2774028,93,0,1
170013,2774103,62,0,1
170019,2774177,57,0,1
